￥5599.00,戴尔（DELL）Vostro成就5630 16英寸护眼防蓝光可选2.5K屏十三代商务办公笔记本电脑轻薄本 游戏本入门 13代i7/16G/512G/2.5K屏/锐炬显卡,1000+条评价,戴尔商用京东自营官方旗舰店
￥7299.00,华硕无畏Pro15高性能轻薄游戏笔记本电脑独显设计游戏本手提电脑16 无畏Pro16银i7-12650H-RTX4060 定制一 16G内存/1T固态,1万+条评价,华硕东南授权旗舰店
￥4199.00,机械师曙光16Air 16英寸2.5K AMD锐龙R7-7735H标压游戏本商务办公轻薄笔记本电脑 曙光白（指纹解锁+尾部灯带） 16G DDR5/512G PCIE高速固态,2000+条评价,机械师（MACHENIKE）旗舰店
￥3298.00,国行【2023新品13代4K全面屏】笔记本电脑轻薄本游戏本学生商务商用办公本高性能高端超薄手提 顶配酷睿I7 四核八线程全能本+指纹+窄边屏 32GB运,2万+条评价,荣耀剑舞旗舰店
￥3598.00,荣耀（HONOR）MagicBook V14 2.5K触控屏便携轻薄本高刷游戏设计商务办公学生 【触摸屏】i5-16G+1T定制版 灰,2万+条评价,JDG官方旗舰店
￥3599.00,14英寸超极本女大学生学习办公轻薄成就系列可选商务手提笔记本电脑 14Pro推荐【酷睿i5 独显MX350】14英寸 16G内存/1TB PCIE固态【升级定制】,1万+条评价,戴尔阳光雨尉专卖店
￥3699.00,宏碁（acer）非凡GO14 青春版13代笔记本 电脑13500h标压酷睿高性能轻薄便携学生商务办公网游 GO青春i5-13500H-16G/1T/官方标配,200+条评价,宏碁宏亨专卖店
￥5488.00,联想(Lenovo)小新Pro16大屏设计办公轻薄笔记本电脑标压锐龙 R7-7735HS 32G 1TB 标配版 16英寸｜2.5K超清｜120Hz高刷,20万+条评价,联想西南授权专卖店
￥3299.00,惠普（HP） 星15青春版 15.6英寸轻薄便携大屏高性能办公笔记本电脑 i5-1135G7 16G 512G 锐炬Xe显卡,2000+条评价,惠普（HP）旗舰店
￥83.40,联想笔记本电脑ThinkBook14 i5-1035G1/8G/512G/SSD/2G独显1920x108014Win10家庭版(月租金/1年期)技术服务费,0条评价,京东小家自营旗舰店
￥1699.00,acer宏碁Ex21515.6英寸轻薄笔记本电脑 英特尔四核N5100 8G256G Win11 15.6英寸|8G|256GSSD,3条评价,京碁电竞数码小店
￥2328.00,拍拍联想（Lenovo）二手笔记本电脑小新Air/Pro 14/15寸设计制图 网课学习 商务办公轻薄本 95新四核八线I5-8250 16G 512G独显,5000+条评价,星晟二手电脑专营店
￥2430.00,HUWIMA【13代酷睿i7-4G独显触控本】15.6英寸金属笔记本电脑轻薄本大学生上网课办公设计商务手提 【热购】13代 高性能-游戏商务本【皓月银】 32G运,500+条评价,HVAWI旗舰店
￥1930.00,HUWIMA【13代酷睿i7-4G独显触控本】15.6英寸金属笔记本电脑轻薄本大学生上网课办公设计商务手提 【热购】13代 高性能-游戏商务本【皓月银】 16G运,500+条评价,HVAWI旗舰店
￥855.00,得峰 14英寸新款轻薄本 便携性能本 高速固态硬盘 学生网课 远程办公本 超级本 轻薄 力荐白色十代/8G内存 128G高速M2固态硬盘,200+条评价,得峰旗舰店
￥3030.00,樱本【2023英特尔+酷睿i7独显】笔记本电脑触屏4K超清高刷高性能指纹解锁商务办公设计学生游戏手提 【轻薄款】13代英特尔（指纹解锁） 32G运行,5万+条评价,樱本旗舰店
￥6999.00,华为（HUAWEI） 华为笔记本电脑MateBook D16 旗舰款16英寸酷睿高性能轻薄本 灰丨i9-13900H 16G+1T,500+条评价,京东电竞官方旗舰店
￥7999.00,华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,500+条评价,华硕电脑京东自营官方旗舰店
￥4188.00,HUAU MoteBook国行【酷睿i7+独显】笔记本电脑15.6英寸2024设计商务办公学生游戏手提轻薄本 【酷睿i7超能本】MoteBook Pro 16G运行+512G极速固态硬盘,2000+条评价,HUAU官方旗舰店
￥8799.00,惠普暗影精灵9 intel 16.1英寸电竞游戏本240Hz高刷新高性能笔记本电脑 13代i9HX/4060/16G/1T/2.5K,65条评价,惠普中国旗舰店
￥3856.00,小米RedmiBook Pro 15 锐龙版 15.6英寸独显轻薄便携学生商务办公手提游戏红米 R7-6800H/16G/512G/3.2K原色屏,500+条评价,小米薄龙专卖店
￥1298.00,荣耀剑舞大学生办公本国行2023新品英特尔12代高性能高颜值14英寸笔记本电脑轻薄本商务学习上网课手提 银色【14英寸2K超清屏办公轻薄本】 8GB内,5000+条评价,荣耀剑舞旗舰店
￥4399.00,荣耀笔记本电脑MagicBook X 16 Pro 锐龙版 2023 R7-7840HS标压处理器 16吋高色域护眼大屏 长续航 高性能轻薄本,1万+条评价,荣耀京东自营旗舰店
￥8899.00,ThinkPad X1 Carbon 2024 可选Evo认证 旗舰系列高端轻薄本 商务办公用 联想ibm X1Nano i5-1130G7 16G 1T升级 高色域 指纹识别 背光键盘,2000+条评价,ThinkPad福建授权专卖店
￥4499.00,华为（HUAWEI）笔记本电脑MateBook D16 2024新款13代I5标压16英寸电竞游戏设计办公超薄本 银丨 i5-13420H 16GB 1T固态,2万+条评价,华为比特专卖店
￥2368.00,戴睿（dere）商务旗舰16英寸2.5K大屏笔记本电脑商务轻薄学生网课设计学习办公游戏绘图手提 英特尔16G +1TB 琥珀银,100+条评价,DERE戴睿京东自营旗舰店
￥4599.00,惠普（HP）战66六代 锐龙版 14英寸轻薄笔记本电脑(2023锐龙R5-7530U 32G 1T 长续航 高色域低蓝光屏 AI新体验 高性能),20万+条评价,惠普京东自营官方旗舰店
￥5798.00,小米涂乐13代英特尔【双屏Pro+触摸屏】i9超薄笔记本电脑设计游戏办公笔记本i7大小屏双屏轻薄本 16寸+14英寸触摸屏酷睿i7+多视角体验 32G高,200+条评价,筱美淇电脑整机专营店
￥1188.00,拍拍联想（ThinkPad）二手笔记本 X1 carbon 2018 14英寸超轻薄商务本 9新 【12】2017 i5-8G内存 256G固态,5000+条评价,固英二手笔记本专营店
￥5399.00,惠普（HP）战X 2023 轻薄笔记本电脑 Zen4新锐龙 14英寸(R7-PRO 7840HS 16G 1T 高色域低蓝光 2年上门 AI新体验 高性能),2万+条评价,惠普京东自营官方旗舰店
￥10999.00,华硕灵耀X Pro 酷睿i9标压16英寸4K OLED触控屏笔记本电脑 黑色 i9-12900H RTX3060 32G 1TB,38条评价,华硕电脑京东自营官方旗舰店
￥8099.00,联想（lenovo）笔记本电脑x7 2023满血版16英寸13代标压高色域设计师电竞游戏本学生商务办公手提本十四核 定制：i7-13700h 32g 2t固态 背光键盘 指纹识别 2,2000+条评价,联想电脑办公京东自营旗舰店
￥2449.00,拍拍MateBook X Pro 2022款二手华为笔记本电脑13.9寸3K触控屏指纹人脸识别商务超极本 18款八代i5/8G-256G/核显 95成新,2000+条评价,秒拍优品二手电脑专营店
￥7299.00,华硕天选4 英特尔酷睿i7 15.6英寸高性能电竞游戏本 笔记本电脑(14核i7 16G 512G RTX4050 144Hz高色域电竞屏)灰,5万+条评价,华硕京东自营官方旗舰店
￥10999.00,ThinkPadP16v 16英寸高性能设计师工作站13代酷睿i7-13700H 32G 512G RTX A500 高色域 商务办公,5000+条评价,ThinkPad京东自营旗舰店
￥528.00,拍拍联想ThinkPAD二手笔记本电脑超轻薄便携商务办公设计游戏本大屏幕网课学习本9成新 X201i 酷睿i3+4G+320G 12英寸,5000+条评价,合硕二手电脑专营店
￥1858.00,拍拍荣耀HONOR二手笔记本MagicBook14/15/16寸全面高分屏轻薄商务办公学习二手 95新荣耀r5-2500u 8g 512g 高分屏,2000+条评价,天织二手电脑专营店
￥4999.00,联想小新16 2023金属超轻薄笔记本电脑 Pro大屏办公设计游戏本 13代酷睿 12核i5-13500H 16G 512G 标配 16英寸 IPS微边框全面屏,10万+条评价,联想华东授权专卖店
￥3999.00,华为（HUAWEI） 华为笔记本电脑MateBook D14 全面屏14英寸轻薄商务办公手提学生本 D14灰｜ i5-12代 16G+512G,5万+条评价,京东电竞官方旗舰店
￥5499.00,ThinkPad E14 2023 酷睿i5 联想14英寸轻薄便携笔记本电脑(13代i5-13500H 16G 1T 2.2K IR摄像头)商务办公学生本,2万+条评价,ThinkPad京东自营旗舰店
￥6299.00,戴尔（DELL）笔记本电脑灵越16Plus-7620 16英寸高性能轻薄本游戏设计办公 12代酷睿标压i7-12700H 16G 512G 3050 3K屏,1万+条评价,戴尔京东自营官方旗舰店
￥4399.00,机械师曙光16Air 16英寸2.5K AMD锐龙R7-7735H标压游戏本商务办公轻薄笔记本电脑 曙光白（指纹解锁+尾部灯带） 16G DDR5/1T PCIE高速固态,2000+条评价,机械师（MACHENIKE）旗舰店
￥799.00,拍拍联想 Lenovo 二手笔记本Thinkpad轻薄学习商务办公游戏笔记本电脑 95新 8】四核 8G 240G固态 高配办公,5000+条评价,京兆二手电脑专营店
￥2259.00,拍拍华硕（ASUS）天选3 2 飞行堡垒 二手笔记本 电脑 15.6英寸高颜值高性能电竞高端游戏本 G款：i5-7300H-16G-1050-游戏利器 99成新,2000+条评价,优选二手电脑专营店
￥1488.00,拍拍华硕（ASUS）网课学习商务办公本13/14/15.6寸轻薄便携i5/i7独显游戏本二手 9新编程设计i7-5500-12G-512G独显,5000+条评价,鸿图二手电脑专营店
￥2799.00,拍拍联想（Lenovo) 拯救者15.6寸Y7000/ R9000P高刷电竞吃鸡设计游戏本二手 95新 I5-8300H GTX1050 经典款 16G内存+512G固态,5万+条评价,新茂二手电脑专营店
￥3299.00,宏碁(Acer)2023款A514 13代酷睿14英寸轻薄笔记本电脑 学生商用办公本(13代i5 16G 512G Office),500+条评价,宏碁商用京东自营旗舰店
￥8499.00,联想拯救者Y9000P 2023电竞游戏笔记本电脑 满血版RTX4060 8G独显 13代酷睿标压 14核i7-13650HX 16G 512G 定制 16英寸 2.5K超高清｜240Hz专业电竞屏,2万+条评价,联想华东授权专卖店
￥3008.00,拍拍戴尔DELL 二手笔记本电脑灵越成就14/15.6寸轻薄便携 制图设计商务办公网课学习高配独显游戏本 【旗舰款】i5-10代/16G+512G独显95新,2000+条评价,盘古二手电脑专营店
￥2168.00,拍拍荣耀HONOR二手笔记本MagicBook14/15/16寸全面高分屏轻薄商务办公学习二手 95新荣耀r5-3500u 8g 512g 高分屏,2000+条评价,天织二手电脑专营店
￥2408.00,拍拍苹果二手笔记本电脑AppleMacBookPro Air商务办公学习轻薄追剧设计制图剪辑金属机身网课 95新【店长力荐】超薄17款D42-8G-256G,5000+条评价,好小子二手笔记本专营店
￥2598.00,国行【2023新品13代4K全面屏】笔记本电脑轻薄本游戏本学生商务商用办公本高性能高端超薄手提 高配冰川银【英特尔13代+指纹+全面屏】 32GB运存+1,2万+条评价,荣耀剑舞旗舰店
￥16969.00,外星人（Alienware）全新 m16 16英寸高端游戏本13代酷睿i9 32G 512G RTX4060 240Hz 高刷屏高性能2963QB,2000+条评价,外星人京东自营旗舰店
￥5199.00,联想（Lenovo）游戏本拯救者R7000 八核锐龙R7旗舰/ThinkBook 2.5K超清屏笔记本电脑 16寸TB：R7-7730 24G 1T 核显升级 2.5K超清电竞屏丨2023款游戏本,2000+条评价,精选电脑数码专营店
￥2818.00,戴睿（dere）商务旗舰16英寸2.5K大屏笔记本电脑商务轻薄学生网课设计学习办公游戏绘图手提 英特尔32G + 2TBG 琥珀银,100+条评价,DERE戴睿京东自营旗舰店
￥2009.00,海尔（haier）笔记本电脑超轻薄本便携手提电脑游戏本四核男女学生上网本窄边框商务远程办公专用超级本 【14英寸】升级英特尔四核16G内存+IPS屏 512G,2万+条评价,海尔笔记本旗舰店
￥2399.00,华硕无畏Vivobook15笔记本电脑酷睿i3轻薄本学生办公学习手提电脑 15.6英寸 银色 丨i3-1005G1丨 定制二丨8G内存/256G固态,5000+条评价,华硕东南授权旗舰店
￥2898.00,国行【2023新品13代4K全面屏】笔记本电脑轻薄本游戏本学生商务商用办公本高性能高端超薄手提 高配冰川银【4K超清款英特尔13代指纹全面屏】 32G,2万+条评价,荣耀剑舞旗舰店
￥2098.00,荣耀剑舞 【触摸屏360度翻转】13.3英寸笔记本电脑轻薄本超极本高端商务办公游戏本手提 冰川银【Windows11+标准版】13寸 16GB运存 512G超速硬盘,5000+条评价,荣耀剑舞旗舰店
￥3799.00,华硕无畏Pro14 Pro15 2.8K 高刷新轻薄便携商务办公学生游戏高色域手提笔记本电脑 无畏Pro14银R7-6800H 2.8K高色域 官方标配 16G内存+512G固态硬盘,500+条评价,华硕华北授权旗舰店
￥1388.00,拍拍华硕（ASUS)飞行堡垒二手笔记本电脑15.6英寸游戏本电竞吃鸡 LOL DNF 办公设计 影音娱乐 9新I5-4200-8G-GTX950,36条评价,好小子二手笔记本专营店
￥5246.00,联想（Lenovo）小新Pro16超能本 13代英特尔酷睿 16英寸轻薄笔记本电脑 i5-13500H 16G 1T 2.5K,1万+条评价,联想京东自营官方旗舰店
￥3059.00,拍拍联想二手笔记本电脑拯救者r9000p/y7000p 15.6英寸电竞游戏本 95新⑧i5-8300 GTX1050 Y7000 16G内存+512G固态,200+条评价,辉选二手电脑专营店
￥3086.00,拍拍联想（Lenovo) 拯救者15.6寸Y7000/ R9000P高刷电竞吃鸡设计游戏本二手 95新 I5-8300H-GTX1050TI-4G 16G内存+512G固态,5万+条评价,新茂二手电脑专营店
￥4599.00,机械革命无界14Pro (i7-12700H 16G 1T 120Hz 2.8K 高色域)轻薄本办公商务本游戏本,1万+条评价,机械革命京东自营官方旗舰店
￥2298.00,UHAW 国行【2023款13代酷睿触控本】金属笔记本电脑轻薄本大学生上网课游戏办公设计商务手提 13代高配银【指纹+护眼屏】 32G运行+1TB超速固态,2万+条评价,UHAW旗舰店
￥1599.00,UHAW 国行【2023款13代酷睿触控本】金属笔记本电脑轻薄本大学生上网课游戏办公设计商务手提 13代高配银【指纹+护眼屏】 16G运行+256G超速固态,2万+条评价,UHAW旗舰店
￥8299.00,机械革命（MECHREVO）旷世G16Pro 2023款 13代酷睿i9 满血4060游戏本 竞技设计编程剪辑P图 升级版丨i9-13900HX丨32G丨2TB 丨RTX4060-8G丨24,5000+条评价,机械革命常科专卖店
￥4099.00,联想（Lenovo）笔记本电脑2023小新品12代13代十核轻薄本AIR 15.6英寸全面屏商务办公学生设计游戏手提 标配丨i5-1235U 16G 512G IPS莱茵爱眼高清屏 26项航,1000+条评价,联想电脑办公京东自营旗舰店
￥5999.00,戴尔（DELL）2023灵越PLUS16 16英寸13代酷睿高性能轻薄本设计本游戏笔记本电脑7630 i7-13620H/16G/1T/集显丨2808 2.5K屏丨120Hz丨100%sRGB,200+条评价,戴尔官方旗舰店
￥5699.00,惠普HP 星Book Pro 14英寸轻薄笔记本电脑(13代酷睿i7-13700H标压 16G 1TB 2.8K 90Hz OLED全感屏 硬件护眼)粉,2万+条评价,惠普京东自营官方旗舰店
￥1249.00,拍拍戴尔（DELL）灵越 成就 二手笔记本电脑 14/15.6寸大屏商务办公 网课学习 设计制图 轻薄本 I7-16G-512G固态-HD显卡 主流办公热荐 95成新,500+条评价,耀辉二手电脑专营店
￥2799.00,拍拍外星人Alienware 外星人最新15/17寸游戏本电竞吃鸡游戏，视频编辑，设计二手9.5新 15R2i7-6700 16G 512G 970 95成新,200+条评价,三好二手电脑专营店
￥2049.00,ThinkPad联想L14 英特尔酷睿I3 14英寸轻薄商务办公学生笔记本电脑（i3-10110U 4G内存 256G固态 高清屏）黑,42条评价,1号会员店
￥3799.00,华为（HUAWEI） 笔记本电脑MateBook D16/SE 16英寸大屏轻薄本商务办公超极本手提 SE银丨i5-12450H 16GB 512G,2000+条评价,华为比特专卖店
￥8499.00,戴尔（DELL） 灵越16Plus 16英寸12代酷睿高性能轻薄本设计本 游戏笔记本电脑7620 i7/32G/2T/RTX3060丨1868 官方标配,2000+条评价,戴尔官方旗舰店
￥2678.00,【2023款英特尔+酷睿i7】15.6英寸笔记本电脑轻薄本网课设计学习商务办公游戏大学生手提 智能驼 旗舰版【13代4K英特尔】全面屏+抗蓝光 32G内存+1024G固,5万+条评价,智能驼数码旗舰店
￥2499.00,联想（Lenovo）锐龙R5笔记本电脑14英寸轻薄本 商用办公本 学生网课家用高性能游戏本 标配: R5 | 256G固态 FHD防眩光屏幕,100+条评价,联想电脑办公京东自营旗舰店
￥1188.00,拍拍联想（ThinkPad）二手笔记本 T470S/T480S 14寸轻薄高清屏幕 办公娱乐家用 9新 【19】T470S i5 12G内存 512G固态,1000+条评价,固英二手笔记本专营店
￥6199.00,华为（HUAWEI）MateBook D16笔记本电脑可选2024新款13代16英寸轻薄游戏本商务办公超薄本 灰丨i7-13700H 16GB 1T固态,2万+条评价,华为比特专卖店
￥1616.00,拍拍荣耀MagicBook 14/15/16寸窄边框高分屏超薄学习办公 设计编程 游戏娱乐二手 R5-2500-8G-256GSSD 95成新,65条评价,聚优精品二手电脑专营店
￥1428.00,拍拍戴尔（DELL）灵越 成就 二手笔记本电脑 14/15.6寸大屏商务办公 网课学习 设计制图 轻薄本 I5-4200-16G-512G固态独显 PS推荐 95成新,500+条评价,耀辉二手电脑专营店
￥7899.00,戴尔（DELL） 灵越16Plus 7620 16英寸大屏创作本设计师轻薄学生办公剪辑高性能游戏 i7-12700H/RTX3060/3K屏 64G内存 2TB高速固态 定制,1000+条评价,戴尔阳光雨尉专卖店
￥3999.00,戴尔（DELL）灵越14Pro笔记本电脑 轻薄全面屏超极本商务办公学生游戏本手提电脑 14Pro独显【酷睿i5 MX350独显】14英寸 32G内存/1T PCIE固态【高配定制】,2000+条评价,戴尔京灵笔记本专卖店
￥5299.00,戴尔（DELL）灵越PLUS14 14英寸13代酷睿高性能轻薄本设计本游戏笔记本电脑7430 13代i5标压/16G/1T/集成显卡 2.5K屏丨90Hz,100+条评价,戴尔京东自营旗舰店
￥7499.00,戴尔（DELL）游匣G15 5520 15.6英寸电竞游戏本笔记本电脑 12代酷睿满功耗显卡高色域高刷屏高性能 i9/32G/3070/1T/2.5K/240Hz,1万+条评价,戴尔官方旗舰店
￥5899.00,ROG幻13高色域13.4英寸360°翻转触控全面屏轻薄商务办大学生公游戏笔记本电脑锐龙R7/R9玩家国度 R7-6800HS/RTX3050 16G内存/512GB固态,500+条评价,ROG五心专卖店
￥8139.00,联想联想拯救者Y9000P高性能游戏本满血满功耗独立显卡多核强芯酷睿游戏电竞屏 标配i9-13900H/16G/1TB/4050 游戏电竞屏,2000+条评价,联想艾克兰斯专卖店
￥5999.00,华硕（ASUS）无畏Pro15 16G 大内存 锐龙标压游戏轻薄商务笔记本电脑 Pro152023新R9-7940 4050 1T,500+条评价,恒新众佳电脑办公专营店
￥11288.00,联想拯救者Y9000P 2023电竞游戏笔记本电脑 满血RTX4060 8G独显 旗舰十三代酷睿 i9-13900HX 64G 1TB 4060升级 16英寸专业电竞屏｜2.5K超清｜高刷新率,10万+条评价,联想西南授权专卖店
￥778.00,拍拍联想（ThinkPad）X390 X1carbon 二手笔记本电脑 手提轻薄商务办公ibm官方质检 X230 i5 8G 120G固态+500G 热推,5万+条评价,悦企二手商品专营店
￥5399.00,ThinkPad E14 英特尔酷睿i7 联想14英寸轻薄便携笔记本电脑(i7 16G 512G 100%sRGB 银 win11)商务办公学生本,2万+条评价,ThinkPad京东自营旗舰店
￥3999.00,宏碁（acer）宏基新蜂鸟非凡GO14青春版传奇FUN13代酷睿轻薄本长续航学生网课家用商务办公 【传奇2023款】R5-7520U 15.6英寸 16G 512GSSD 官方标配,2000+条评价,Acer宏碁电脑旗舰店
￥2820.00,拍拍联想拯救者Y7000/R9000P游戏本二手笔记本电脑R720电竞屏学生作图设计商务办公15.6寸 95新9】Y7000 i5八代 独显4G 千人购买,1万+条评价,惠家二手笔记本专营店
￥7999.00,戴尔笔记本电脑Dell灵越16Plus2022 16英寸高性能轻薄本设计本 12代i7-12700H 32G 1TB 3060 3K屏,1万+条评价,戴尔京东自营官方旗舰店
￥2788.00,小米商月狐OBNAKO【酷睿i7】笔记本电脑15.6英寸国行2023新款轻薄游戏本商务手提办公本学生设计学习 【炫酷银】旗舰版13代英特尔 16G运行 256G超速固态,1000+条评价,小米商月狐笔记本官方旗舰店
￥5499.00,惠普（HP）暗影精灵8/9 光影精灵9 【2023新品】 16.1英寸高端电竞游戏本 学生商务办公 i5-12500H RTX3050 4G独显 16G内存 512G SSD【进阶定制】,65条评价,惠普百诚速达专卖店
￥6499.00,宏碁（acer）非凡Pro 14英寸触控超轻薄本 标压13代酷睿i7 英特尔Evo平台 2.5K办公(i7-13700H 16G LPDDR5 1TB),1万+条评价,宏碁京东自营旗舰店
￥8299.00,联想笔记本电脑YOGA Air14s轻薄本 14.5英寸商务本(全新高性能R7-7840s 32GB 1T 2.9K OLED 90Hz)日光映潮,1000+条评价,联想京东自营旗舰店
￥988.00,拍拍联想（ThinkPad） 二手笔记本电脑X1 Carbon2018超极本14寸超薄商务 9新 3】X1C 2013-i7-8G-240G固态硬盘,1万+条评价,立诗文二手笔记本专营店
￥14999.00,ThinkPad X1 Carbon AI 2024全新酷睿Ultra7 155H 14英寸全互联商务旗舰笔记本32G 1TB 2.8K 120HZ OLED 护眼 AI PC,200+条评价,ThinkPad京东自营旗舰店
￥5799.00,戴尔（DELL）新灵越13pro13.3英寸EVO笔记本电脑13代酷睿2.5K屏5330轻薄商务 i7-1360P/16G/512G/2.5K/银,1万+条评价,戴尔京东自营旗舰店
￥1858.00,国行【2023款英特尔可选酷睿】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 玫瑰金-高配英特尔四核+12代 IPS屏窄边全面屏 8G运行+512,10万+条评价,HUWI旗舰店
￥988.00,拍拍戴尔DELL 二手笔记本电脑灵越成就14/15.6寸轻薄便携 制图设计商务办公网课学习高配独显游戏本 9新酷睿i5 8G+256G独显 礼遇款,2000+条评价,盘古二手电脑专营店
￥3088.00,爱心东东【2023英特尔+酷睿i7独显】国行4K金属笔记本电脑超薄指纹解锁商务办公设计学生游戏系能手提 英特尔12代 【2.5K165HZ】+游戏设计力推 16G+512G超速固,5万+条评价,系能旗舰店
￥999.00,拍拍联想Lenovo15寸THINKPAD超薄14寸务i3办公 i5学习游戏二手笔记本电脑 95新 16】四核/8G/256G固态 办公影音,2万+条评价,蓝海二手电脑专营店
￥4999.00,华为擎云S520 笔记本电脑 2024 12代酷睿i7 16G 1T/高性能商务办公轻薄办公本/14英寸护眼屏/手机互联 皓月银,100+条评价,华为商用终端京东自营旗舰店
￥6199.00,机械革命旷世G16 旷世G16 Pro 游戏笔记本电脑 4060显卡高性能骨灰玩家级 高刷电竞屏 12代i5 16G 512G 165HZ 16英寸 满功耗RTX4060,5000+条评价,机械革命游戏本京东自营旗舰店
￥2299.00,爱心东东夏新（AMOI）国行【2023英特尔+酷睿i7独显】笔记本电脑商务办公本轻薄便携学生设计学习网课指纹解锁游戏手提 【轻薄】商务/办公IPS屏/指纹解锁,200+条评价,夏新笔记本旗舰店
￥4999.00,爱心东东惠普hp 笔记本电脑 星14pro进阶版 高端金属轻薄本商用办公游戏手提学生女 旗舰book15可选 静谧银：【背光键盘版-进阶版丨金属旗舰本】 新13代i5/16g/1tb,5万+条评价,惠普（HP）旗舰店
￥8499.00,戴尔（DELL）笔记本电脑灵越PLUS16-7630 16英寸超能轻薄本游戏设计办公 13代酷睿i7标压 16G 1TB RTX4050 2.5K屏,1万+条评价,戴尔京东自营官方旗舰店
￥2499.00,拍拍外星人R2 二手笔记本电脑15.6英寸酷睿高端旗舰电竞轻薄游戏本 9成新17寸i72代8G-120G+500G-独显,500+条评价,亿柯二手电脑专营店
￥7099.00,机械师曙光16Pro 13代酷睿i5-13500H游戏本RTX4060满功耗独显2.5K高刷电竞笔记本电脑 i5-13500HX/4060/240Hz/环绕灯 32G/1T PCIE,200+条评价,机械师京东自营旗舰店
￥5099.00,惠普HP 星Book Pro 14英寸轻薄办公笔记本电脑(锐龙R7-7840H LPDDR5X高频16G 1TB 2.8K 120Hz OLED全感屏)粉色,2万+条评价,惠普京东自营官方旗舰店
￥2009.00,海尔（haier）笔记本电脑超轻薄本便携手提电脑游戏本四核男女学生上网本窄边框商务远程办公专用超级本 【15.6英寸】升级英特尔四核16G内存+IPS屏 51,2万+条评价,海尔笔记本旗舰店
￥4999.00,惠普HP 星Book Pro 14英寸轻薄笔记本电脑(13代酷睿i5-13500H标压 16G 1TB 2.8K 90Hz OLED全感屏 硬件护眼)银,2万+条评价,惠普京东自营官方旗舰店
￥2999.00,拍拍ROG玩家国度 魔霸新锐15.6/17.3寸枪神4Plus华硕败家之眼全家桶 游戏二手 玩家国度：六代 I7/16+512/1060 拍拍质检 品质严选 95成新,200+条评价,星人国际二手电脑专营店
￥9099.00,戴尔（DELL）新游匣G16 13代酷睿16英寸大屏游戏本7630笔记本电脑高性能高色域电竞屏 主推13代酷睿i7/4060/240Hz/黑 官方标配,1000+条评价,戴尔京东自营旗舰店
￥14999.00,ThinkPad X1 Carbon 联想 14英寸高性能商务轻薄笔记本电脑13代英特尔酷睿处理器LTE全时互联 13代i7 32G 1TB 2.8K 02CD,1000+条评价,ThinkPad京东自营官方旗舰店
￥8299.00,七彩虹（Colorful）将星X15 游戏笔记本电脑2.5K高刷屏轻薄学生设计剪辑电竞本13代酷睿 23款新品 紫i9-13900HX 16G 512G官标 满血RTX4070电竞独显 15.6英寸,1000+条评价,七彩虹Colorful旗舰店
￥3648.00,火影众颜U6 新锐龙R7-7735H/7840H八核16英寸2.5K屏120Hz高性能轻薄商务笔记本电脑 众颜U6:R7-7840H/16G/1TB/2K,200+条评价,商达八方游戏本专营店
￥4799.00,机械师曙光16Air 16英寸2.5K锐龙R7-7840H标压轻薄本120Hz高色域AMD笔记本电脑全能本 耀夜灰丨DDR5 16G/1TB PCIE4.0,200+条评价,机械师京东自营旗舰店
￥2499.00,拍拍华为HUAWEI二手笔记本MateBook13/14/15 xpro触屏2K全面屏便携二手 1】mate R5-3500U 8G 512G固态 95成新,1万+条评价,涵仰二手电脑专营店
￥2648.00,拍拍惠普HP 840G3 348G5 i5/6代11代 银色颜值本 学生本 商务办公游戏 二手笔记本电脑 11】95新348G7 i5十代 16G 512G 【官方质检】15天试用 整机保1年,1万+条评价,优本二手电脑专营店
￥7999.00,神舟（HASEE）战神T8 13代英特尔酷睿i9 16英寸游戏本 笔记本电脑 13代i9-13900HX 32G内存/2TB固态/满血4060/旗舰版 240Hz 2.5K专业级电竞屏,1000+条评价,神舟乐鼎专卖店
￥3288.00,爱心东东荣耀（HONOR）笔记本电脑magicbook X14/X15/16Pro轻薄本商务本商用办公本学生手提 X14 | i5标压12450H 16G 512G,2万+条评价,荣耀港讯专卖店
￥2030.00,爱心东东HUWIMA笔记本电脑2023新款13代酷睿标压标英特尔酷睿i7独显4K超清屏16+2TB商务办公游戏本 NoteBook P 18 13代酷睿版【皓月银】 32G运行+1TB超速固态硬盘,2000+条评价,酷九八电脑整机专营店
￥3598.00,高分高刷高色域学生网课办公剪辑笔记本电脑 16G内存 标准固态【旗舰版】 8核锐龙7标压 氮化镓快充 指纹识别,1000+条评价,机械革命德信专卖店
￥6999.00,线下同款雷神（ThundeRobot）911MT黑武士15.6英寸独显轻薄游戏本骨灰玩家级畅玩暗黑4设计师移动工作站变形金刚联名 酷睿i7|3050|16G|165Hz擎天柱,5000+条评价,雷神京东自营旗舰店
￥2199.00,爱心东东英特尔迷你笔记本电脑10英寸超轻薄便携手提小尺寸小型游戏本掌上商务办公口袋本大学生老师出差演讲设计 玫瑰金（便携办公编程本）（8G内存） 51,1000+条评价,toposh笔记本旗舰店
￥6499.00,机械师曙光16Pro AMD锐龙R7-7735H RTX4060独显笔记本2.5K 165Hz游戏本电脑 R7-7735H/满血RTX4060 16G内存/2TB固态,200+条评价,机械师笔记本旗舰店
